week,away,away_score,home,home_score,neutral,away_state,home_state
5,Firestone (Akron),0,Walsh Jesuit (Cuyahoga Falls),49,0,,
5,Fostoria (Fostoria),7,Otsego (Tontogany),34,0,,
5,Fremont Ross (Fremont),7,Findlay (Findlay),21,0,,
5,Garfield (Garrettsville),50,Champion (Warren),0,0,,
5,Garfield Heights (Garfield Heights),12,North (Eastlake),14,0,,
5,Geneva (Geneva),7,Perry (Perry),44,0,,
5,Girard (Girard),21,Pymatuning Valley (Andover),13,0,,
5,GlenOak (Canton),0,Lake (Uniontown),27,0,,
5,Goshen (Goshen),8,Blanchester (Blanchester),22,0,,
5,Granville (Granville),44,Utica (Utica),0,0,,
5,Green (Franklin Furnace),20,Fairview (Ashland),42,0,,KY
5,Greeneview (Jamestown),39,Triad (North Lewisburg),7,0,,
5,Greenville (Greenville),0,Piqua (Piqua),49,0,,
5,Grove City (Grove City),42,Hilliard Darby (Hilliard),16,0,,
5,Groveport Madison (Groveport),35,Lancaster (Lancaster),7,0,,
5,Harrison (Harrison),17,Clinton-Massie (Clarksville),21,0,,
5,Heath (Heath),16,Mount Vernon (Mount Vernon),31,0,,
5,Hicksville (Hicksville),15,Antwerp (Antwerp),12,0,,
5,Highland (Medina),49,Tallmadge (Tallmadge),0,0,,
5,Highland (Marengo),28,Marion Harding (Marion),9,0,,
5,Hilliard Bradley (Hilliard),14,New Albany (New Albany),17,0,,
5,Hilliard Davidson (Hilliard),43,Marysville (Marysville),0,0,,
5,Holgate (Holgate),50,Danbury (Lakeside),6,0,,
5,Hubbard (Hubbard),0,Poland Seminary (Poland),28,0,,
5,Huntington (Chillicothe),14,Unioto (Chillicothe),51,0,,
5,Indian Creek (Wintersville),30,Brooke (Wellsburg),24,0,,WV
5,Jackson (Jackson),21,Ross (Hamilton),28,0,,
5,Jackson (Massillon),17,Green (Uniontown),21,0,,
5,Jackson-Milton (North Jackson),7,McDonald (McDonald),46,0,,
5,Jefferson (Delphos),6,Columbus Grove (Columbus Grove),65,0,,
5,Jefferson Area (Jefferson),50,Orange (Pepper Pike),42,0,,
5,John Adams (Cleveland),12,Rhodes (Cleveland),36,0,,
5,John F Kennedy (Cleveland),18,Lincoln West (Cleveland),0,0,,
5,John F Kennedy (Warren),38,Marlington (Alliance),22,0,,
5,John Hay (Cleveland),24,Collinwood (Cleveland),0,0,,
5,John Marshall (Cleveland),6,Gilmour Academy (Gates Mills),42,0,,
5,Johnstown (Johnstown),28,Watkins Memorial (Pataskala),21,0,,
5,Jonathan Alder (Plain City),34,Benjamin Logan (Bellefontaine),0,0,,
5,Kenton Ridge (Springfield),28,Shawnee (Springfield),7,0,,
5,Kettering Fairmont (Kettering),43,Wayne (Huber Heights),22,0,,
5,Keystone (La Grange),20,Columbia (Columbia Station),7,0,,
5,Kings (Kings Mills),0,Anderson (Cincinnati),41,0,,
5,Kirtland (Kirtland),48,Cuyahoga Heights (Cuyahoga Heights),7,0,,
5,River Valley (Bidwell),6,Meigs (Pomeroy),48,0,,
5,Lake (Millbury),28,Genoa Area (Genoa),55,0,,
5,Lakeview (Cortland),34,Niles McKinley (Niles),8,0,,
5,Lakewood (Lakewood),27,Rocky River (Rocky River),42,0,,
5,Lakota (Kansas),0,Hopewell-Loudon (Bascom),30,0,,
5,Lakota East (Liberty Township),59,Fairfield (Fairfield),17,0,,
5,Lakota West (West Chester),51,Middletown (Middletown),7,0,,
5,La Salle (Cincinnati),43,Withrow (Cincinnati),19,0,,
5,Leipsic (Leipsic),34,Arcadia (Arcadia),6,0,,
5,Liberty (Youngstown),56,Brookfield (Brookfield),38,0,,
5,Licking Heights (Pataskala),41,Lakewood (Hebron),0,0,,
5,Lima Central Catholic (Lima),28,Fort Loramie (Fort Loramie),21,0,,
5,Gahanna Lincoln (Gahanna),41,Dublin Coffman (Dublin),21,0,,
5,Little Miami (Morrow),7,Lebanon (Lebanon),25,0,,
5,Logan (Logan),0,Newark (Newark),55,0,,
5,London (London),63,Graham Local (St Paris),7,0,,
5,Lorain (Lorain),32,South (Willoughby),35,0,,
5,Louisville (Louisville),16,Hoover (North Canton),23,0,,
5,Lutheran East (Cleveland Heights),34,Warrensville Heights (Warrensville Heights),0,0,,
5,Madison (Madison),6,Lutheran West (Rocky River),7,0,,
5,Madison (Middletown),0,Brookville (Brookville),21,0,,
5,Madison Comprehensive (Mansfield),21,West Holmes (Millersburg),23,0,,
5,Madison-Plains (London),6,West Liberty-Salem (West Liberty),33,0,,
5,Malvern (Malvern),8,Garaway (Sugarcreek),41,0,,
5,Manchester (Manchester),20,Miami Valley Christian Academy (Cincinnati),45,0,,
5,Mansfield Senior (Mansfield),20,New Philadelphia (New Philadelphia),19,0,,
5,Maple Heights (Maple Heights),20,Ashland (Ashland),37,0,,
5,Mariemont (Cincinnati),16,Finneytown (Cincinnati),0,0,,
5,Marietta (Marietta),33,Whitehall-Yearling (Whitehall),20,0,,
5,Marion-Franklin (Columbus),34,Independence (Columbus),20,0,,
5,Martins Ferry (Martins Ferry),49,Brownsville (Brownsville),0,0,,PA
5,Mason (Mason),7,Princeton (Cincinnati),30,0,,
5,Maumee (Maumee),15,Eastwood (Pemberville),28,0,,
5,McComb (McComb),20,Ada (Ada),35,0,,
5,Meadowbrook (Byesville),22,Philo (Duncan Falls),51,0,,
5,Meadowdale (Dayton),26,Cincinnati College Prep (Cincinnati),20,0,,
5,Mechanicsburg (Mechanicsburg),41,Catholic Central (Springfield),0,0,,
5,Campbell Memorial (Campbell),8,Springfield (New Middletown),37,0,,
5,Midview (Grafton),17,Avon Lake (Avon Lake),24,0,,
5,Milford (Milford),21,West Clermont (Cincinnati),49,0,,
5,Mineral Ridge (Mineral Ridge),42,Waterloo (Atwater),18,0,,
5,Mississinawa Valley (Union City),26,Twin Valley South (West Alexandria),42,0,,
5,Archbishop Moeller (Cincinnati),45,St Xavier (Cincinnati),37,0,,
5,Mogadore (Mogadore),34,Ellet (Akron),18,0,,
5,Monroe Central (Woodsfield),42,Buckeye Local (Rayland),19,0,,
5,Mount Gilead (Mount Gilead),12,Fredericktown (Fredericktown),14,0,,
5,Mount Healthy (Cincinnati),35,Bishop Fenwick (Franklin),10,0,,
5,National Trail (New Paris),35,Dixie (New Lebanon),14,0,,
5,Nelsonville-York (Nelsonville),6,Waterford (Waterford),12,0,,
5,Newark Catholic (Newark),7,Licking Valley (Newark),49,0,,
5,New Bremen (New Bremen),7,Marion Local (Maria Stein),48,0,,
5,Newcomerstown (Newcomerstown),43,Claymont (Uhrichsville),8,0,,
5,Newton Falls (Newton Falls),0,LaBrae (Leavittsburg),49,0,,
5,North (Akron),6,Rootstown (Rootstown),34,0,,
5,Northeastern (South Vienna),44,Cedarville (Cedarville),8,0,,
5,Northmont (Clayton),13,Springboro (Springboro),28,0,,
5,North Olmsted (North Olmsted),28,Normandy (Parma),13,0,,
5,North Ridgeville (North Ridgeville),7,Avon (Avon),38,0,,
5,North Royalton (North Royalton),13,Nordonia (Macedonia),46,0,,
5,Norton (Norton),28,Field (Mogadore),7,0,,
5,Northwest (McDermott),35,Minford (Minford),14,0,,
5,Norwayne (Creston),42,Rittman (Rittman),3,0,,
5,Notre Dame-Cathedral Latin (Chardon),52,St Vincent-St Mary (Akron),14,0,,
5,Oak Hill (Oak Hill),14,South Gallia (Crown City),42,0,,
5,Oak Hills (Cincinnati),7,Hamilton (Hamilton),34,0,,
5,Olentangy Berlin (Delaware),7,Olentangy Orange (Lewis Center),35,0,,
5,Olentangy (Lewis Center),33,Westerville Central (Westerville),0,0,,
5,Olmsted Falls (Olmsted Falls),42,Elyria (Elyria),0,0,,
5,Orrville (Orrville),11,Manchester (New Franklin),31,0,,
5,Ottawa-Glandorf (Ottawa),16,St Marys Memorial (St Marys),21,0,,
5,Padua Franciscan (Parma),21,Elyria Catholic (Elyria),0,0,,
5,Paint Valley (Bainbridge),58,Westfall (Williamsport),28,0,,
5,Patrick Henry (Hamler),39,Bryan (Bryan),0,0,,
5,Paulding (Paulding),35,Ayersville (Defiance),0,0,,
5,Perkins (Sandusky),43,Bellevue (Bellevue),0,0,,
5,Perry (Lima),15,Hardin Northern (Dola),38,0,,
5,Perry (Massillon),7,Canton McKinley (Canton),38,0,,
5,Pickerington North (Pickerington),63,Thomas Worthington (Worthington),7,0,,
5,Piketon (Piketon),20,Zane Trace (Chillicothe),23,0,,
5,Port Clinton (Port Clinton),21,Clyde (Clyde),56,0,,
5,Portsmouth (Portsmouth),34,Dawson-Bryant (Coal Grove),0,0,,
5,Purcell Marian (Cincinnati),8,Archbishop McNicholas (Cincinnati),38,0,,
5,Ravenna (Ravenna),0,Woodridge (Peninsula),13,0,,
5,Reading (Reading),14,Madeira (Cincinnati),12,0,,
5,Revere (Richfield),49,Cuyahoga Falls (Cuyahoga Falls),0,0,,
5,Richmond Heights (Richmond Heights),6,North Central (Pioneer),48,0,,
5,Ridgedale (Morral),8,Upper Scioto Valley (McGuffey),38,0,,
5,Riverdale (Mt Blanchard),0,Van Buren (Van Buren),48,0,,
5,Riverside (De Graff),7,Northridge (Dayton),14,0,,
5,Riverside (Painesville),31,Boardman (Youngstown),21,0,,
5,River Valley (Caledonia),35,Pleasant (Marion),0,0,,
5,Roger Bacon (St Bernard),28,New Richmond (New Richmond),20,0,,
5,Rossford (Rossford),6,Oak Harbor (Oak Harbor),55,0,,
5,St Bernard-Elmwood Place (St Bernard),52,Norwood (Norwood),6,0,,
5,St Clairsville (St Clairsville),35,East Liverpool (East Liverpool),14,0,,
5,St Francis DeSales (Columbus),35,Bishop Ready (Columbus),21,0,,
5,St Francis de Sales (Toledo),44,St John's Jesuit (Toledo),30,0,,
5,St Henry (St Henry),14,Anna (Anna),21,0,,
5,St Ignatius (Cleveland),14,Archbishop Hoban (Akron),45,0,,
5,St John's (Delphos),27,Fort Recovery (Fort Recovery),14,0,,
5,St Paul (Norwalk),34,Plymouth (Plymouth),0,0,,
5,St Thomas Aquinas (Louisville),7,Minerva (Minerva),16,0,,
5,Salem (Salem),25,Beaver Local (East Liverpool),32,0,,
5,Seneca East (Attica),34,Carey (Carey),31,0,,
5,Shaker Heights (Shaker Heights),7,Benedictine (Cleveland),39,0,,
5,Shelby (Shelby),35,Galion (Galion),6,0,,
5,Sheridan (Thornville),23,John Glenn (New Concord),17,0,,
5,Solon (Solon),19,Stow-Munroe Falls (Stow),21,0,,
5,Canton South (Canton),10,Cuyahoga Valley Christian Academy (Cuyahoga Falls),21,0,,
5,South (Columbus),0,Walnut Ridge (Columbus),46,0,,
5,South Central (Greenwich),0,Monroeville (Monroeville),41,0,,
5,Southeastern Local (South Charleston),0,West Jefferson (West Jefferson),21,0,,
5,South Point (South Point),20,Rock Hill (Ironton),41,0,,
5,Spencerville (Spencerville),7,Bluffton (Bluffton),55,0,,
5,Springfield (Holland),26,Napoleon (Napoleon),47,0,,
5,Springfield (Springfield),17,Centerville (Centerville),3,0,,
5,Start (Toledo),12,Anthony Wayne (Whitehouse),48,0,,
5,Amherst Steele (Amherst),60,Berea-Midpark (Berea),41,0,,
5,Strasburg-Franklin (Strasburg),7,Ridgewood (West Lafayette),35,0,,
5,Streetsboro (Streetsboro),49,Springfield (Akron),0,0,,
5,Strongsville (Strongsville),42,Euclid (Euclid),0,0,,
5,Struthers (Struthers),13,South Range (Canfield),37,0,,
5,Swanton (Swanton),0,Liberty Center (Liberty Center),70,0,,
5,Sylvania Northview (Sylvania),0,Bowling Green (Bowling Green),28,0,,
5,Sylvania Southview (Sylvania),12,Whitmer (Toledo),63,0,,
5,Teays Valley (Ashville),17,Reynoldsburg (Reynoldsburg),7,0,,
5,Tecumseh (New Carlisle),0,Northwestern (Springfield),34,0,,
5,Tippecanoe (Tipp City),25,Troy (Troy),23,0,,
5,Trimble (Glouster),14,Worthington Christian (Worthington),45,0,,
5,Tri-Valley (Dresden),41,New Lexington (New Lexington),14,0,,
5,Trotwood-Madison (Trotwood),25,Center Grove (Greenwood),28,0,,IN
5,Troy Christian (Troy),0,Milton-Union (West Milton),49,0,,
5,Turpin (Cincinnati),7,Loveland (Loveland),23,0,,
5,Tuscarawas Central Catholic (New Philadelphia),0,Sandy Valley (Magnolia),45,0,,
5,Tuslaw (Massillon),7,Triway (Wooster),42,0,,
5,Tri-County North (Lewisburg),0,Arcanum (Arcanum),37,0,,
5,Union Local (Belmont),48,Shenandoah (Sarahsville),7,0,,
5,United (Hanoverton),17,Southern (Salineville),14,0,,
5,Upper Arlington (Upper Arlington),36,Central Crossing (Grove City),0,0,,
5,Urbana (Urbana),24,North Union (Richwood),6,0,,
5,Ursuline (Youngstown),35,Warren G Harding (Warren),0,0,,
5,Valley (Lucasville),7,Wheelersburg (Wheelersburg),42,0,,
5,Valley Forge (Parma Heights),55,Westlake (Westlake),28,0,,
5,Vanlue (Vanlue),8,Northwood (Northwood),67,0,,
5,Van Wert (Van Wert),14,Wapakoneta (Wapakoneta),35,0,,
5,Vermilion (Vermilion),20,Sandusky (Sandusky),36,0,,
5,Versailles (Versailles),37,Parkway (Rockford),12,0,,
5,Vinton County (McArthur),7,Athens (The Plains),35,0,,
5,Wadsworth (Wadsworth),56,Brecksville-Broadview Heights (Broadview Heights),14,0,,
5,Walnut Hills (Cincinnati),0,Winton Woods (Cincinnati),49,0,,
5,Massillon Washington (Massillon),31,St Edward (Lakewood),21,0,,
5,Washington (Washington Court House),7,Monroe (Monroe),24,0,,
5,Waverly (Waverly),28,Portsmouth West (West Portsmouth),35,0,,
5,Waynedale (Apple Creek),14,Smithville (Smithville),19,0,,
5,Waynesfield-Goshen (Waynesfield),49,North Baltimore (North Baltimore),14,0,,
5,Waynesville (Waynesville),38,Oakwood (Dayton),14,0,,
5,Wellington (Wellington),12,Brookside (Sheffield),14,0,,
5,Wellsville (Wellsville),35,Leetonia (Leetonia),0,0,,
5,West (Columbus),0,Eastmoor Academy (Columbus),34,0,,
5,West Branch (Beloit),48,Howland (Warren),13,0,,
5,West Carrollton (West Carrollton),14,Sidney (Sidney),58,0,,
5,Western Brown (Mount Orab),49,Miami Trace (Washington Court House),56,0,,
5,Western Hills (Cincinnati),13,Northwest (Cincinnati),38,0,,
5,Western Reserve (Berlin Center),41,Lowellville (Lowellville),22,0,,
5,Western Reserve (Collins),60,Mapleton (Ashland),20,0,,
5,Westerville North (Westerville),42,Delaware Hayes (Delaware),30,0,,
5,Westland (Galloway),41,Franklin Heights (Columbus),0,0,,
5,Willard (Willard),19,Lucas (Lucas),49,0,,
5,Williamsburg (Williamsburg),40,McClain (Greenfield),7,0,,
5,Windham (Windham),61,Grand Valley (Orwell),26,0,,
5,Woodmore (Elmore),7,Margaretta (Castalia),26,0,,
5,Woodward (Cincinnati),6,North College Hill (Cincinnati),19,0,,
5,Wooster (Wooster),28,Lexington (Lexington),41,0,,
5,Wynford (Bucyrus),20,Upper Sandusky (Upper Sandusky),37,0,,
5,Wyoming (Cincinnati),35,Taylor (Cleves),26,0,,
5,Xenia (Xenia),25,Butler (Vandalia),17,0,,
5,Zanesville (Zanesville),0,Northridge (Johnstown),7,0,,
5,Gamble Montessori (Cincinnati),0,Cincinnati Hills Christian Academy (Cincinnati),68,0,,
5,Landmark Eagles (club) (Cincinnati),13,Bexley (Columbus),34,0,,
5,Foxfire (Zanesville),14,West Union (club) (West Union),36,0,,
5,Bridgeport (Bridgeport),54,Linsly (Wheeling),8,0,WV,WV
5,Greenbrier West (Charmco),37,Pocahontas County,0,0,WV,WV
5,Hedgesville,0,Martinsburg (Martinsburg),66,0,WV,WV
5,John Marshall (Glen Dale),36,Washington,40,0,WV,WV
5,Magnolia (New Martinsville),16,Cameron (Cameron),52,0,WV,WV
5,Musselman,0,Spring Mills (Martinsburg),62,0,WV,WV
5,Parkersburg (Parkersburg),17,Parkersburg South (Parkersburg),26,0,WV,WV
5,Point Pleasant (Point Pleasant),21,Ripley (Ripley),28,0,WV,WV
5,Ritchie County (Ellenboro),6,Williamstown (Williamstown),58,0,WV,WV
5,Roane County (Spencer),49,Lewis County,0,0,WV,WV
5,Spring Valley (Huntington),49,Cabell Midland (Ona),19,0,WV,WV
5,Valley (Wetzel) (Pine Grove),47,Frontier (New Matamoras),34,0,WV,
5,Wahama (Mason),61,Calhoun County,13,0,WV,WV
5,Webster County,8,Madonna (Weirton),26,0,WV,WV
5,Weir (Weirton),0,Frankfort (Ridgeley),51,0,WV,WV
5,Wheeling Central Catholic (Wheeling),43,Midland Trail,6,0,WV,WV
5,Wheeling Park (Wheeling),35,University (Morgantown),22,0,WV,WV
5,Belfry (Belfry),35,Pikeville (Pikeville),21,0,KY,KY
5,Bishop Brossart (Alexandria),16,Lloyd Memorial (Erlanger),44,0,KY,KY
5,Bullitt East,14,Central (Louisville),28,0,KY,KY
5,Campbell County (Alexandria),29,Newport Central Catholic,28,1,KY,KY
5,Holy Cross (Covington),12,Middlesboro,14,0,KY,KY
5,Male (Louisville),21,Trinity (Louisville),24,0,KY,KY
5,Montgomery County,35,Greenup County (Greenup),63,0,KY,KY
5,Newport (Newport),32,Ludlow (Ludlow),30,0,KY,KY
5,Paintsville (Paintsville),0,Warren (Vincent),56,0,KY,
5,Pendleton County (Falmouth),19,Nicholas County,70,0,KY,KY
5,Pleasure Ridge Park (Louisville),14,North Hardin (Radcliff),38,0,KY,KY
5,Russell (Russell),7,Ashland Blazer (Ashland),48,0,KY,KY
5,Ryle (Union),28,Christian Academy-Louisville (Louisville),24,0,KY,KY
5,Shelby Valley (Pikeville),14,Perry County Central,34,0,KY,KY
5,South Oldham (Crestwood),23,Oldham County,21,0,KY,KY
5,St Xavier (Louisville),15,Elder (Cincinnati),17,0,KY,
5,Taylor County,0,Boyle County (Danville),48,0,KY,KY
5,Adrian Lenawee Christian,26,St Joseph Our Lady of the Lake Catholic (fomerly Lake Michigan Catholic),38,0,MI,MI
5,Ann Arbor Pioneer (Ann Arbor),14,Bedford (Temperance),49,0,MI,MI
5,Athens,0,Mendon,54,0,MI,MI
5,Detroit Country Day,6,Dearborn Divine Child (Dearborn),23,0,MI,MI
5,Byron Center,12,Muskegon Mona Shores (Muskegon),14,0,MI,MI
5,Camden-Frontier,8,Morenci,58,0,MI,MI
5,Concord,8,Britton-Deerfield (Britton),54,0,MI,MI
5,Detroit King (Detroit),18,Detroit Cass Tech (Detroit),12,0,MI,MI
5,Erie Mason (Erie),0,Ottawa Hills (Toledo),59,0,MI,
5,Grand Rapids Forest Hills Northern,28,Muskegon (Muskegon),47,0,MI,MI
5,Grandville (Grandville),46,Jenison,35,0,MI,MI
5,Lumen Christi (Jackson),42,U of D Jesuit (Detroit),13,0,MI,MI
5,LakeVille Memorial (Otisville),0,Montrose,48,0,MI,MI
5,Ottawa Lake Whiteford (Ottawa Lake),20,Edon (Edon),50,0,MI,
5,Petersburg Summerfield (Petersburg),34,Hilltop (West Unity),12,0,MI,
5,Reading (Reading),12,Bronson,34,0,MI,MI
5,Novi Detroit Catholic Central (Novi),27,Orchard Lake St Mary (Orchard Lake),22,0,MI,MI
5,River Rouge (River Rouge),7,Brother Rice (Bloomfield Hills),14,0,MI,MI
5,Rockford,21,Hudsonville,28,0,MI,MI
5,Spring Lake,25,Grand Rapids West Catholic (Grand Rapids),28,0,MI,MI
5,Waldron,58,North Adams-Jerome,14,0,MI,MI
5,Plymouth (Plymouth),17,Howell,48,0,MI,MI
5,NorthPointe Christian (Grand Rapids),44,Wyoming Lee,6,0,MI,MI
5,South Western,0,Central York (York),44,0,PA,PA
5,Bucktail,20,Smethport (Smethport),46,0,PA,PA
5,State College,29,Chambersburg,7,0,PA,PA
5,Albert Gallatin (Uniontown),36,Uniontown,21,0,PA,PA
5,Upper Saint Clair,31,McKeesport (McKeesport),14,0,PA,PA
5,Pine-Richland (Gibsonia),43,Plum,7,0,PA,PA
5,Westinghouse (Pittsburgh),28,Butler,17,0,PA,PA
5,McDowell (Erie),49,Meadville,21,0,PA,PA
5,Warren,0,Titusville (Titusville),56,0,PA,PA
5,General McLane (Edinboro),33,Corry (Corry),19,0,PA,PA
5,Harbor Creek (Harborcreek),20,Mercyhurst Prep (Erie),26,0,PA,PA
5,Oil City (Oil City),28,Fairview (Fairview),14,0,PA,PA
5,Fort LeBoeuf,21,Grove City,17,0,PA,PA
5,Northwestern (Albion),26,Conneaut Area (Linesville),21,0,PA,PA
5,Girard (Girard),14,Seneca,20,0,PA,PA
5,Greenville,49,Mercer,13,0,PA,PA
5,Saegertown,21,Union City,14,0,PA,PA
5,Cambridge Springs,36,Iroquois,20,0,PA,PA
5,Lakeview,26,Reynolds (Greenville),36,0,PA,PA
5,Kennedy Catholic (Hermitage),12,Maplewood (Guys Mills),55,0,PA,PA
5,Sharpsville,35,Slippery Rock,7,0,PA,PA
5,Cochranton,0,Eisenhower,27,0,PA,PA
5,University Prep (USO co-op) (Pittsburgh),52,Perry Traditional Academy (Pittsburgh),6,0,PA,PA
5,Saint Joseph's Prep (Philadelphia),21,Good Counsel (Wheaton),19,0,PA,MD
5,Batesville,13,East Central (St Leon),24,0,IN,IN
5,Brebeuf Jesuit Preparatory,28,Carmel (Carmel),27,0,IN,IN
5,Cascade,42,Sullivan,6,0,IN,IN
5,Columbia City,60,DeKalb,14,0,IN,IN
5,Columbus North,14,Bishop Chatard (Indianapolis),21,0,IN,IN
5,Bishop Dwenger (Fort Wayne),14,Homestead,17,0,IN,IN
5,Blackhawk Christian (Fort Wayne),13,South Adams,70,0,IN,IN
5,Indianapolis Arsenal Technical (Indianapolis),0,Lawrence North (Indianapolis),35,0,IN,IN
5,Lawrenceburg (Lawrenceburg),35,Franklin County (Brookville),27,0,IN,IN
5,Linton-Stockton (Linton),20,Boonville,21,0,IN,IN
5,Marion,71,Richmond (Richmond),44,0,IN,IN
5,North Central (Indianapolis),13,Cathedral (Indianapolis),53,0,IN,IN
5,Northview,38,Owen Valley,0,0,IN,IN
5,Yorktown,13,New Castle Chrysler,27,0,IN,IN
5,Guerin Catholic,23,Roncalli (Indianapolis),38,0,IN,IN
5,Crispus Attucks (Indianapolis),64,Purdue Poly - Englewood (Indianapolis),20,0,IN,IN
5,Bradley Central (Cleveland),55,Innovation Academy (Springfield),7,0,TN,TN
5,Life Christian Academy (Chester),19,Catholic (formerly Bishop Sullivan) (Virginia Beach),6,0,VA,VA
5,Northern Garrett (Accident),49,Hancock (Hancock),6,0,MD,MD
5,Archbishop Spalding (Severn),35,Calvert Hall (Towson),0,0,MD,MD
5,Bishop McNamara (Forestville),6,Riverdale Baptist (Upper Marlboro),28,0,MD,MD
5,DeMatha Catholic (Hyattsville),49,Roman Catholic (Philadelphia),12,0,MD,PA
5,Archbishop Carroll (Washington),0,Gonzaga (Washington),42,0,DC,DC
5,Long Island St Anthony's (South Huntington),35,Monsignor Farrell (Staten Island),27,0,NY,NY
5,Holy Cross (Flushing),26,John F Kennedy Catholic (Somers),7,0,NY,NY
5,Xavier (New York),14,St Joseph by-the-Sea (Staten Island),28,0,NY,NY
5,Kellenberg Memorial (Uniondale),28,Fordham Prep (Bronx),14,0,NY,NY
5,St Peter's (Staten Island),21,Xaverian (Brooklyn),7,0,NY,NY
5,Long Island Lutheran (Brookville),40,Port Chester (Port Chester),7,0,NY,NY
5,Le Roy / Caledonia-Mumford (co-op) (Le Roy),22,Bishop Timon - St Jude (Buffalo),35,0,NY,NY
5,Canarsie Campus (Brooklyn),6,Erasmus Hall Campus (Brooklyn),39,0,NY,NY
5,Paramus Catholic (Paramus),7,Wayne Valley (Wayne),41,0,NJ,NJ
5,St Ignatius (Chicago),24,Mt Carmel (Chicago),45,0,IL,IL
5,Mt Vernon (Mt Vernon),45,Collinsville (Collinsville),21,0,IL,IL
5,Cornerstone Christian (San Antonio),42,Midland Christian (Midland),24,0,TX,TX
5,Brother Martin (New Orleans),34,Legacy Sport Sciences (Spring),32,1,LA,TX
5,St Andrew's College (Aurora),0,Cardinal O'Hara (Springfield),42,0,ON,PA
5,Robert F. Hall (Caledon East),17,St Roch Catholic SS (Brampton),12,0,ON,ON
5,Iroquois Ridge (Oakville),28,Abbey Park (Oakville),27,0,ON,ON
5,Notre Dame (Burlington),20,St Francis Xavier (Milton),17,0,ON,ON
5,Bishop Macdonell (Guelph),55,Our Lady of Lourdes (Guelph),0,0,ON,ON
5,M. M. Robinson (Burlington),0,Craig Kielburger (Milton),39,0,ON,ON
5,Assumption College (Brantford),17,St John's College (Brantford),17,0,ON,ON
5,Pauline Johnson (Brantford),17,Delhi (Delhi),48,0,ON,ON
5,John F. Ross CVI (Guelph),15,St James (Guelph),8,0,ON,ON
5,Guelph CVI (Guelph),0,Centennial CVI (Guelph),51,0,ON,ON
5,St Thomas of Villanova (LaSalle),10,Sandwich (Windsor),20,0,ON,ON
5,St Thomas More (Hamilton),24,Bishop Tonnos (Ancaster),25,0,ON,ON
