week,date,time,away,home,neutral,away_state,home_state
10,2026-10-23,7pm,Parkway (Rockford),New Bremen (New Bremen),0,,
10,2026-10-23,7pm,Perry (Lima),Ridgedale (Morral),0,,
10,2026-10-23,7pm,Perry (Massillon),GlenOak (Canton),0,,
10,2026-10-23,7pm,Philo (Duncan Falls),Maysville (Zanesville),0,,
10,2026-10-23,7pm,Piketon (Piketon),Southeastern (Chillicothe),0,,
10,2026-10-23,7pm,Pleasant (Marion),Highland (Marengo),0,,
10,2026-10-23,7pm,Poland Seminary (Poland),Struthers (Struthers),0,,
10,2026-10-23,7pm,Pymatuning Valley (Andover),Grand Valley (Orwell),0,,
10,2026-10-23,7pm,Ravenna (Ravenna),Kent Roosevelt (Kent),0,,
10,2026-10-23,7pm,Revere (Richfield),Brecksville-Broadview Heights (Broadview Heights),0,,
10,2026-10-23,7pm,Reynoldsburg (Reynoldsburg),Pickerington Central (Pickerington),0,,
10,2026-10-23,3:30pm,Rhodes (Cleveland),East Technical (Cleveland),0,,
10,2026-10-23,7pm,Ridgewood (West Lafayette),Garaway (Sugarcreek),0,,
10,2026-10-23,7pm,Rittman (Rittman),Waynedale (Apple Creek),0,,
10,2026-10-23,7pm,Riverside (De Graff),Miami East (Casstown),0,,
10,2026-10-23,7pm,Riverside (Painesville),Lorain (Lorain),0,,
10,2026-10-23,7pm,River View (Warsaw),Coshocton (Coshocton),0,,
10,2026-10-23,7pm,Rock Hill (Ironton),Dawson-Bryant (Coal Grove),0,,
10,2026-10-23,7pm,Roger Bacon (St Bernard),Purcell Marian (Cincinnati),0,,
10,2026-10-23,7pm,Ross (Hamilton),Bellbrook (Bellbrook),0,,
10,2026-10-23,7pm,Rossford (Rossford),Oak Harbor (Oak Harbor),0,,
10,2026-10-23,7pm,St Charles (Columbus),Bishop Watterson (Columbus),0,,
10,2026-10-23,7pm,St Clairsville (St Clairsville),Cambridge (Cambridge),0,,
10,2026-10-23,7pm,St Francis de Sales (Toledo),St John's Jesuit (Toledo),0,,
10,2026-10-23,7pm,St Henry (St Henry),St John's (Delphos),0,,
10,2026-10-23,7pm,Villa Angela-St Joseph (Cleveland),Delaware Hayes (Delaware),0,,
10,2026-10-23,7pm,St Paul (Norwalk),Monroeville (Monroeville),0,,
10,2026-10-23,7pm,Salem (Salem),West Branch (Beloit),0,,
10,2026-10-23,7pm,Sandusky (Sandusky),Port Clinton (Port Clinton),0,,
10,2026-10-23,7pm,Shaker Heights (Shaker Heights),Cleveland Heights (Cleveland Heights),0,,
10,2026-10-23,7pm,Sidney (Sidney),Piqua (Piqua),0,,
10,2026-10-23,7pm,Smithville (Smithville),Dalton (Dalton),0,,
10,2026-10-23,7pm,Solon (Solon),Medina (Medina),0,,
10,2026-10-23,7pm,Canton South (Canton),Coventry (Coventry Twp),0,,
10,2026-10-23,7pm,South (Columbus),Marion-Franklin (Columbus),0,,
10,2026-10-23,7pm,Southeast (Ravenna),Liberty (Youngstown),0,,
10,2026-10-23,7pm,Southeastern Local (South Charleston),Cedarville (Cedarville),0,,
10,2026-10-23,7pm,South Gallia (Crown City),Symmes Valley (Willow Wood),0,,
10,2026-10-23,7pm,South Point (South Point),Gallia Academy (Gallipolis),0,,
10,2026-10-23,7pm,South Range (Canfield),Hubbard (Hubbard),0,,
10,2026-10-23,7pm,Springboro (Springboro),Miamisburg (Miamisburg),0,,
10,2026-10-23,7pm,Springfield (Holland),Sylvania Southview (Sylvania),0,,
10,2026-10-23,7pm,Springfield (Springfield),Northmont (Clayton),0,,
10,2026-10-23,7pm,Amherst Steele (Amherst),Midview (Grafton),0,,
10,2026-10-23,7pm,Stow-Munroe Falls (Stow),North Royalton (North Royalton),0,,
10,2026-10-23,7pm,Streetsboro (Streetsboro),Tallmadge (Tallmadge),0,,
10,2026-10-23,6pm,Stryker (Stryker),Sebring McKinley (Sebring),0,,
10,2026-10-23,7pm,Summit Country Day (Cincinnati),Cincinnati Hills Christian Academy (Cincinnati),0,,
10,2026-10-23,7pm,Sycamore (Cincinnati),Lakota East (Liberty Township),0,,
10,2026-10-23,7pm,Sylvania Northview (Sylvania),Clay (Oregon),0,,
10,2026-10-23,7pm,Teays Valley (Ashville),Logan (Logan),0,,
10,2026-10-23,7pm,Tinora (Defiance),Paulding (Paulding),0,,
10,2026-10-23,7pm,Trinity (Garfield Heights),Beachwood (Beachwood),0,,
10,2026-10-23,7pm,Tri-Valley (Dresden),John Glenn (New Concord),0,,
10,2026-10-23,7pm,Tri-Village (New Madison),Arcanum (Arcanum),0,,
10,2026-10-23,7pm,Troy (Troy),Greenville (Greenville),0,,
10,2026-10-23,7pm,Tuscarawas Central Catholic (New Philadelphia),Strasburg-Franklin (Strasburg),0,,
10,2026-10-23,7pm,Tuscarawas Valley (Zoarville),Sandy Valley (Magnolia),0,,
10,2026-10-23,7pm,Tri-County North (Lewisburg),Twin Valley South (West Alexandria),0,,
10,2026-10-23,7pm,Union Local (Belmont),Barnesville (Barnesville),0,,
10,2026-10-23,7pm,Unioto (Chillicothe),Zane Trace (Chillicothe),0,,
10,2026-10-23,7pm,United (Hanoverton),Southern (Salineville),0,,
10,2026-10-23,7pm,University School (Hunting Valley),Howland (Warren),0,,
10,2026-10-23,7pm,Upper Arlington (Upper Arlington),Hilliard Davidson (Hilliard),0,,
10,2026-10-23,7pm,Upper Sandusky (Upper Sandusky),Seneca East (Attica),0,,
10,2026-10-23,7pm,Urbana (Urbana),Tecumseh (New Carlisle),0,,
10,2026-10-23,7pm,Ursuline (Youngstown),Cardinal Mooney (Youngstown),0,,
10,2026-10-23,7pm,Van Buren (Van Buren),McComb (McComb),0,,
10,2026-10-23,7pm,Vanlue (Vanlue),Crestline (Crestline),0,,
10,2026-10-23,7pm,Van Wert (Van Wert),Kenton (Kenton),0,,
10,2026-10-23,7pm,Vinton County (McArthur),Wellston (Wellston),0,,
10,2026-10-23,7pm,Waite (Toledo),Leipsic (Leipsic),0,,
10,2026-10-23,7pm,Walnut Ridge (Columbus),Independence (Columbus),0,,
10,2026-10-23,7pm,Walsh Jesuit (Cuyahoga Falls),Trotwood-Madison (Trotwood),0,,
10,2026-10-23,7pm,Waterloo (Atwater),Campbell Memorial (Campbell),0,,
10,2026-10-23,7pm,Watkins Memorial (Pataskala),Mount Vernon (Mount Vernon),0,,
10,2026-10-23,7pm,Wauseon (Wauseon),Swanton (Swanton),0,,
10,2026-10-23,7pm,Wayne (Huber Heights),Centerville (Centerville),0,,
10,2026-10-23,7pm,Waynesfield-Goshen (Waynesfield),Ridgemont (Mt Victory),0,,
10,2026-10-23,7pm,Waynesville (Waynesville),Valley View (Germantown),0,,
10,2026-10-23,7pm,Wayne Trace (Haviland),Fairview (Sherwood),0,,
10,2026-10-23,7pm,Wellington (Wellington),Brookside (Sheffield),0,,
10,2026-10-23,7pm,West Carrollton (West Carrollton),Tippecanoe (Tipp City),0,,
10,2026-10-23,7pm,Western Brown (Mount Orab),Goshen (Goshen),0,,
10,2026-10-23,6:30pm,Western Hills (Cincinnati),Hughes (Cincinnati),0,,
10,2026-10-23,7pm,Western Reserve (Collins),New London (New London),0,,
10,2026-10-23,7pm,Westfall (Williamsport),Adena (Frankfort),0,,
10,2026-10-23,7pm,West Clermont (Cincinnati),Little Miami (Morrow),0,,
10,2026-10-23,7pm,West Geauga (Chesterland),Perry (Perry),0,,
10,2026-10-23,7pm,West Holmes (Millersburg),Wooster (Wooster),0,,
10,2026-10-23,7pm,Westland (Galloway),Big Walnut (Sunbury),0,,
10,2026-10-23,7pm,West Liberty-Salem (West Liberty),Mechanicsburg (Mechanicsburg),0,,
10,2026-10-23,7pm,West Muskingum (Zanesville),Meadowbrook (Byesville),0,,
10,2026-10-23,7pm,Wheelersburg (Wheelersburg),Portsmouth West (West Portsmouth),0,,
10,2026-10-23,7pm,Whetstone (Columbus),Centennial (Columbus),0,,
10,2026-10-23,7pm,Whitmer (Toledo),Perrysburg (Perrysburg),0,,
10,2026-10-23,7pm,Wickliffe (Wickliffe),Conneaut (Conneaut),0,,
10,2026-10-23,7pm,Willard (Willard),Carey (Carey),0,,
10,2026-10-23,7pm,Harvest Prep (Canal Winchester),KIPP Columbus (Columbus),0,,
10,2026-10-23,7pm,Thomas Worthington (Worthington),Dublin Jerome (Dublin),0,,
10,2026-10-23,7pm,Worthington Christian (Worthington),Waverly (Waverly),0,,
10,2026-10-23,7pm,Worthington Kilbourne (Columbus),Westerville South (Westerville),0,,
10,2026-10-23,7pm,Wyoming (Cincinnati),Deer Park (Cincinnati),0,,
10,2026-10-23,7pm,Xenia (Xenia),Stebbins (Riverside),0,,
10,2026-10-23,7pm,Clark Montessori (Cincinnati),Cincinnati Country Day (Cincinnati),0,,
10,2026-10-23,6pm,Cincinnati College Prep (Cincinnati),Wheeling Central Catholic (Wheeling),0,,WV
10,2026-10-23,7pm,Brooke (Wellsburg),East Liverpool (East Liverpool),0,WV,
10,2026-10-23,7pm,Buffalo (Buffalo),Point Pleasant (Point Pleasant),0,WV,WV
10,2026-10-23,7pm,Cameron (Cameron),Toronto (Toronto),0,WV,
10,2026-10-23,7pm,John Marshall (Glen Dale),Cabell Midland (Ona),0,WV,WV
10,2026-10-23,7pm,Magnolia (New Martinsville),Mount View,0,WV,WV
10,2026-10-23,7pm,St Marys (St Marys),Calhoun County,0,WV,WV
10,2026-10-23,7pm,Valley (Wetzel) (Pine Grove),Wirt County (Elizabeth),0,WV,WV
10,2026-10-23,7pm,Wheeling Park (Wheeling),Oak Hill,0,WV,WV
10,2026-10-23,7pm,Williamstown (Williamstown),Doddridge County,0,WV,WV
10,2026-10-23,7pm,Linsly (Wheeling),Louisville (Louisville),0,WV,
10,2026-10-23,7pm,Beechwood (Fort Mitchell),Bracken County,0,KY,KY
10,2026-10-23,7:30pm,Belfry (Belfry),Shelby Valley (Pikeville),0,KY,KY
10,2026-10-23,7pm,Bellevue (Bellevue),Newport Central Catholic,0,KY,KY
10,2026-10-23,7:30pm,Boyd County (Ashland),McCreary Central,0,KY,KY
10,2026-10-23,7:30pm,Carroll County (Carrollton),Lloyd Memorial (Erlanger),0,KY,KY
10,2026-10-23,7:30pm,Corbin (Corbin),Perry County Central,0,KY,KY
10,2026-10-23,7:30pm,Greenup County (Greenup),Rowan County,0,KY,KY
10,2026-10-23,7:30pm,Hazard,Pikeville (Pikeville),0,KY,KY
10,2026-10-23,7:30pm,Highlands (Fort Thomas),Scott County (Georgetown),0,KY,KY
10,2026-10-23,7:30pm,Johnson Central,Ashland Blazer (Ashland),0,KY,KY
10,2026-10-23,7:30pm,Lewis County (Vanceburg),Holmes (Covington),0,KY,KY
10,2026-10-23,7pm,Ludlow (Ludlow),Holy Cross (Covington),0,KY,KY
10,2026-10-23,7pm,Mason County,Covington Catholic (Park Hills),0,KY,KY
10,2026-10-23,7:30pm,Nicholas County,Raceland (Raceland),0,KY,KY
10,2026-10-23,7:30pm,Paris,Fairview (Ashland),0,KY,KY
10,2026-10-23,7pm,Pleasure Ridge Park (Louisville),St Xavier (Louisville),0,KY,KY
10,2026-10-23,7:30pm,Russell (Russell),East Carter,0,KY,KY
10,2026-10-23,,Ryle (Union),Simon Kenton (Independence),0,KY,KY
10,2026-10-23,6:30pm,Somerset (Somerset),Christian County,0,KY,KY
10,2026-10-23,7:30pm,Trinity (Louisville),Oldham County,0,KY,KY
10,2026-10-23,7pm,Adrian Lenawee Christian (Adrian),Mendon,0,MI,MI
10,2026-10-23,7pm,Camden-Frontier (Camden),Britton-Deerfield (Britton),0,MI,MI
10,2026-10-23,7pm,Detroit King (Detroit),Archbishop Moeller (Cincinnati),0,MI,
10,2026-10-23,7pm,U of D Jesuit (Detroit),Orchard Lake St Mary (Orchard Lake),0,MI,MI
10,2026-10-23,7pm,Erie Mason (Erie),Petersburg Summerfield (Petersburg),0,MI,MI
10,2026-10-23,7pm,Lumen Christi (Jackson),Dearborn Divine Child (Dearborn),0,MI,MI
10,2026-10-23,7pm,Muskegon Mona Shores (Muskegon),River Rouge (River Rouge),0,MI,MI
10,2026-10-23,7pm,Okemos,DeWitt (DeWitt),0,MI,MI
10,2026-10-23,7pm,Ottawa Lake Whiteford (Ottawa Lake),Sand Creek (Sand Creek),0,MI,MI
10,2026-10-23,7pm,Portage Central (Portage),St Joseph,0,MI,MI
10,2026-10-23,,Novi Detroit Catholic Central (Novi),Brother Rice (Bloomfield Hills),0,MI,MI
10,2026-10-23,7pm,Southfield Christian,Waldron (Waldron),0,MI,MI
10,2026-10-23,7pm,Bedford (Temperance),Grand Ledge,0,MI,MI
10,2026-10-23,7pm,Everett (Everett),Meyersdale,0,PA,PA
10,2026-10-23,6pm,Butler (Butler),Erie (Erie),0,PA,PA
10,2026-10-23,7pm,Pine-Richland (Gibsonia),North Hills,0,PA,PA
10,2026-10-23,7pm,Western Beaver (Industry),Beaver Falls,0,PA,PA
10,2026-10-23,7pm,Leechburg,Jeannette (Jeannette),0,PA,PA
10,2026-10-23,7pm,McDowell (Erie),Meadville,0,PA,PA
10,2026-10-23,7pm,Harbor Creek (Harborcreek),Cathedral Prep (Erie),0,PA,PA
10,2026-10-23,7pm,Mercer,Farrell (Farrell),0,PA,PA
10,2026-10-23,7pm,Kennedy Catholic (Hermitage),Plymouth (Plymouth),0,PA,
10,2026-10-23,,IHSAA playoffs - round one,Hamilton Heights (Arcadia),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,Cardinal Ritter (Indianapolis),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,Blackhawk Christian (Fort Wayne),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,Bishop Chatard (Indianapolis),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,South Dearborn (Aurora),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,Bishop Dwenger (Fort Wayne),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,Richmond (Richmond),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,East Central (St Leon),0,IN,IN
10,2026-10-23,,IHSAA playoffs - round one,Lawrenceburg (Lawrenceburg),0,IN,IN
10,2026-10-23,,Knoxville Catholic,Christ Presbyterian Academy (Nashville),0,TN,TN
10,2026-10-23,,Oakland (Murfreesboro),Stewarts Creek (Smyrna),0,TN,TN
10,2026-10-23,7pm,The St James Academy (Springfield),St Xavier (Cincinnati),0,VA,
10,2026-10-23,7pm,Southern Garrett (Oakland),Oak Glen (New Cumberland),0,MD,WV
10,2026-10-23,,Archbishop Curley (Baltimore),Our Lady of Mount Carmel (Essex),0,MD,MD
10,2026-10-23,7pm,Mt Zion Prep (Lanham),Elder (Cincinnati),0,MD,
10,2026-10-23,7pm,Gonzaga (Washington),Good Counsel (Wheaton),0,DC,MD
10,2026-10-23,6pm,Digital Pioneers Academy (Washington),Steubenville (Steubenville),0,DC,
10,2026-10-23,6:30pm,St Mary's (Lancaster),Bishop Timon - St Jude (Buffalo),0,NY,NY
10,2026-10-23,6pm,Canisius (Buffalo),Monroe (Rochester),0,NY,NY
10,2026-10-23,6pm,Eagle Academy for Young Men II (Brooklyn),Canarsie Campus (Brooklyn),0,NY,NY
10,2026-10-23,,St Thomas More (Oakdale),Hewlett Sports Academy (Waldorf),1,CT,MD
10,2026-10-23,7:30pm,The Hun School (Princeton),Cornerstone Christian (San Antonio),0,NJ,TX
10,2026-10-23,6pm,Salem (Salem),Pennsville Memorial (Pennsville),0,NJ,NJ
10,2026-10-23,8pm,Hayti,Middle Tennessee Christian School (Murfreesboro),0,MO,TN
10,2026-10-23,8pm,Cardinal Ritter (St Louis),Jackson,0,MO,MO
10,2026-10-23,7pm,St Andrew's College (Aurora),St Francis (Hamburg),0,ON,NY
10,2026-10-23,5pm,Huron Heights (Newmarket),Detroit Cass Tech (Detroit),0,ON,MI
10,2026-10-23,7pm,Football North (via Clarkson SS) (Mississauga),St Ignatius (Cleveland),0,ON,
10,2026-10-23,7pm,Olympia (Orlando),West Orange (Winter Garden),0,FL,FL
10,2026-10-23,7pm,Cardinal Gibbons (Raleigh),Sanderson (Raleigh),0,NC,NC
10,2026-10-23,,Aces Elite Steam Academy,Saint Frances Academy (Baltimore),0,AZ,MD
10,2026-10-23,7pm,Cabarrus (Cannon/Concord co-op),Rabun Gap - Nacoochee (Rabun Gap),0,NC,GA
10,2026-10-24,12pm,Buchtel (Akron),East (Akron),0,,
10,2026-10-24,2pm,Canton McKinley (Canton),Massillon Washington (Massillon),0,,
10,2026-10-24,2pm,Youngstown (Youngstown),Garfield Heights (Garfield Heights),0,,
10,2026-10-24,7pm,East Palestine (East Palestine),Valley Christian School (Youngstown),0,,
10,2026-10-24,4pm,Holgate (Holgate),Chalker (Southington),0,,
10,2026-10-24,12pm,North (Akron),Firestone (Akron),0,,
10,2026-10-24,6pm,St Bernard-Elmwood Place (St Bernard),Stivers (Dayton),0,,
10,2026-10-24,7pm,St Mary Central Catholic (Sandusky),St Joseph Central Catholic (Fremont),0,,
10,2026-10-24,12pm,Shaw (East Cleveland),Cleveland Central Catholic (Cleveland),0,,
10,2026-10-24,12pm,Shroder (Cincinnati),Gamble Montessori (Cincinnati),0,,
10,2026-10-24,7pm,Southern (Racine),Eastern (Reedsville),0,,
10,2026-10-24,7pm,Utica (Utica),Newark Catholic (Newark),0,,
10,2026-10-24,7pm,Wellsville (Wellsville),Catholic Central (Steubenville),0,,
10,2026-10-24,6pm,Windham (Windham),Danbury (Lakeside),0,,
10,2026-10-24,3pm,Withrow (Cincinnati),Taft (Cincinnati),0,,
10,2026-10-24,1pm,Frankfort (Ridgeley),Wahama (Mason),0,WV,WV
10,2026-10-24,6pm,Expression Prep Academy (Huntington),North Adams (club) (Seaman),0,WV,
10,2026-10-24,1pm,Colon,North Adams-Jerome (North Adams),0,MI,MI
10,2026-10-24,6pm,St Michael the Archangel (Fredericksburg),Friendship Collegiate (Washington),0,VA,DC
10,2026-10-24,1pm,Loudoun Sports Academy (Leesburg),St Edward (Lakewood),0,VA,
10,2026-10-24,2pm,DeMatha Catholic (Hyattsville),St John's College (Washington),0,MD,DC
10,2026-10-24,2pm,Christian Brothers Academy - Syracuse (Syracuse),St Joseph's Collegiate (Buffalo),0,NY,NY
10,2026-10-24,2pm,Health Sciences (Buffalo),Niagara Falls (Niagara Falls),0,NY,NY
10,2026-10-25,1pm,Xaverian (Brooklyn),St Francis Prep (Fresh Meadows),0,NY,NY
11,2026-10-29,8pm,Middle Tennessee Christian School (Murfreesboro),Providence Christian Academy (Murfreesboro),0,TN,TN
11,2026-10-29,7pm,Castlewood,Tri-Cities Christian Academy (Kingsport),0,VA,TN
11,2026-10-30,7pm,Clay-Battelle (Blacksville),Madonna (Weirton),0,WV,WV
11,2026-10-30,7pm,East Hardy (Baker),Cameron (Cameron),0,WV,WV
11,2026-10-30,7pm,Elkins,Brooke (Wellsburg),0,WV,WV
11,2026-10-30,7:30pm,Greater Beckley Christian,Expression Prep Academy (Huntington),0,WV,WV
11,2026-10-30,7:30pm,Liberty (Raleigh),St Marys (St Marys),0,WV,WV
11,2026-10-30,7pm,Moorefield,Weir (Weirton),0,WV,WV
11,2026-10-30,7pm,Valley (Wetzel) (Pine Grove),Magnolia (New Martinsville),0,WV,WV
11,2026-10-30,7pm,Wahama (Mason),Gilmer County (Glenville),0,WV,WV
11,2026-10-30,7pm,Wayne,Williamstown (Williamstown),0,WV,WV
11,2026-10-30,7:30pm,Ashland Blazer (Ashland),Lexington Catholic (Lexington),0,KY,KY
11,2026-10-30,7pm,Beechwood (Fort Mitchell),Campbell County (Alexandria),0,KY,KY
11,2026-10-30,7pm,Bellevue (Bellevue),Holy Cross (Covington),0,KY,KY
11,2026-10-30,7:30pm,Boyd County (Ashland),Lawrence County,0,KY,KY
11,2026-10-30,7:30pm,Breathitt County (Jackson),Russell (Russell),0,KY,KY
11,2026-10-30,7:30pm,East Carter,Raceland (Raceland),0,KY,KY
11,2026-10-30,7:30pm,Fairview (Ashland),Lewis County (Vanceburg),0,KY,KY
11,2026-10-30,7:30pm,Hazard,Somerset (Somerset),0,KY,KY
11,2026-10-30,7:30pm,Letcher County Central,Belfry (Belfry),0,KY,KY
11,2026-10-30,7pm,Lloyd Memorial (Erlanger),Boone County,0,KY,KY
11,2026-10-30,7:30pm,Montgomery County,Greenup County (Greenup),0,KY,KY
11,2026-10-30,7:30pm,Newport Central Catholic,Mason County,0,KY,KY
11,2026-10-30,7:30pm,Pikeville (Pikeville),Bracken County,0,KY,KY
11,2026-10-30,7pm,Ryle (Union),Dixie Heights (Edgewood),0,KY,KY
11,2026-10-30,7:30pm,Simon Kenton (Independence),Cooper (Union),0,KY,KY
11,2026-10-30,7:30pm,St Xavier (Louisville),Madison Central,0,KY,KY
11,2026-10-30,7:30pm,Great Crossing (Georgetown),Corbin (Corbin),0,KY,KY
11,2026-10-30,7pm,Everett (Everett),Curwensville,0,PA,PA
11,2026-10-30,7pm,Pine-Richland (Gibsonia),Plum,0,PA,PA
11,2026-10-30,7pm,Jeannette (Jeannette),Clairton (Clairton),0,PA,PA
11,2026-10-30,7pm,Western Beaver (Industry),Neshannock,0,PA,PA
11,2026-10-30,7pm,Meadville,Cathedral Prep (Erie),0,PA,PA
11,2026-10-30,7pm,Erie (Erie),Farrell (Farrell),0,PA,PA
11,2026-10-30,7pm,Central Clarion (co-op),Butler (Butler),0,PA,PA
11,2026-10-30,,McCallie,Christ Presbyterian Academy (Nashville),0,TN,TN
11,2026-10-30,,Oakland (Murfreesboro),Riverdale,0,TN,TN
11,2026-10-30,6pm,Riverdale Baptist (Upper Marlboro),Friendship Collegiate (Washington),0,MD,DC
11,2026-10-30,,Our Lady of Mount Carmel (Essex),Annapolis Area Christian (Annapolis),0,MD,MD
11,2026-10-30,,Mt Zion Prep (Lanham),Rabun Gap - Nacoochee (Rabun Gap),0,MD,GA
11,2026-10-30,7pm,KIPP DC Legacy College Prep (Washington),Digital Pioneers Academy (Washington),0,DC,DC
11,2026-10-30,7pm,Canisius (Buffalo),Bishop Timon - St Jude (Buffalo),0,NY,NY
11,2026-10-30,7pm,Salesianum (Wilmington),Middletown (Middletown),0,DE,DE
11,2026-10-30,7pm,Huron Heights (Newmarket),Martinsburg (Martinsburg),0,ON,WV
11,2026-10-30,,Football North (via Clarkson SS) (Mississauga),Saint Frances Academy (Baltimore),0,ON,MD
11,2026-10-30,10pm,Mater Academy East (Las Vegas),Bishop Gorman (Las Vegas),0,NV,NV
11,2026-10-30,7pm,West Orange (Winter Garden),Jones (Orlando),0,FL,FL
11,2026-10-30,7pm,Cary (Cary),Cardinal Gibbons (Raleigh),0,NC,NC
11,2026-10-30,,AZ Compass Prep (Chandler),Cornerstone Christian (San Antonio),0,AZ,TX
11,2026-10-31,12pm,West Union (club) (West Union),Peebles (club) (Peebles),0,,
11,2026-10-31,,Kiski Prep (Saltsburg),Linsly (Wheeling),0,PA,WV
11,2026-10-31,,The St James Academy (Springfield),Loudoun Sports Academy (Leesburg),0,VA,VA
11,2026-10-31,2pm,DeMatha Catholic (Hyattsville),Gonzaga (Washington),0,MD,DC
11,2026-10-31,2pm,St John's College (Washington),Bishop McNamara (Forestville),0,DC,MD
11,2026-10-31,7pm,St Joseph's Collegiate (Buffalo),St Francis (Hamburg),0,NY,NY
11,2026-10-31,1pm,St Francis Prep (Fresh Meadows),Kellenberg Memorial (Uniondale),0,NY,NY
11,2026-10-31,2pm,New Dorp (Staten Island),Eagle Academy for Young Men II (Brooklyn),0,NY,NY
11,2026-10-31,7pm,The Hun School (Princeton),IMG Academy (Bradenton),0,NJ,FL
11,2026-10-31,12pm,Pennington (Pennington),Long Island Lutheran (Brookville),0,NJ,NY
12,2026-11-05,,Saint Frances Academy (Baltimore),St Thomas More (Oakdale),0,MD,CT
12,2026-11-05,6:30pm,Riverdale Baptist (Upper Marlboro),St John Catholic Prep (Buckeystown),0,MD,MD
12,2026-11-06,7pm,Cameron (Cameron),Pendleton County,0,WV,WV
12,2026-11-06,7pm,Clay-Battelle (Blacksville),Magnolia (New Martinsville),0,WV,WV
12,2026-11-06,7pm,Hampshire,Oak Glen (New Cumberland),0,WV,WV
12,2026-11-06,7pm,John Marshall (Glen Dale),Wheeling Park (Wheeling),0,WV,WV
12,2026-11-06,7pm,Madonna (Weirton),Tucker County (Hambleton),0,WV,WV
12,2026-11-06,7pm,Richwood,Valley (Wetzel) (Pine Grove),0,WV,WV
12,2026-11-06,7pm,St Marys (St Marys),Wirt County (Elizabeth),0,WV,WV
12,2026-11-06,7:30pm,Wahama (Mason),Man,0,WV,WV
12,2026-11-06,7pm,Weir (Weirton),Brooke (Wellsburg),0,WV,WV
12,2026-11-06,7pm,Wheeling Central Catholic (Wheeling),Williamstown (Williamstown),0,WV,WV
12,2026-11-06,7pm,Winfield,Point Pleasant (Point Pleasant),0,WV,WV
12,2026-11-06,,Loudoun Sports Academy (Leesburg),Cornerstone Christian (San Antonio),0,VA,TX
12,2026-11-06,,Our Lady of Mount Carmel (Essex),St Vincent Pallotti (Laurel),0,MD,MD
12,2026-11-06,6:30pm,The Hun School (Princeton),U.S. Military Academy Prep (West Point),0,NJ,NY
12,2026-11-06,7pm,Paul M. Hodgson Vo-Tech (Newark),Middletown (Middletown),0,DE,DE
12,2026-11-06,,Legacy Sport Sciences (Spring),Catholic (Baton Rouge),0,TX,LA
12,2026-11-06,,Football North (via Clarkson SS) (Mississauga),Hewlett Sports Academy (Waldorf),0,ON,MD
12,2026-11-06,10pm,CIVICA Academy (North Las Vegas),Bishop Gorman (Las Vegas),0,NV,NV
